1031	1
1057	1
1112	1
1120	1
1146	1
1161	1
1197	1
1220	1
1309	1
1452	1
1460	1
1470	1
1626	1
1655	1
1656	1
1657	1
1785	1
1824	1
1851	1
1869	1
1900	1
1917	1
2022	1
2066	1
2104	1
2110	1
2140	1
2141	1
2160	1
2188	1
2207	1
2288	1
2296	1
2302	1
2377	1
2417	1
2563	1
2632	1
2642	1
2659	1
2663	1
2765	1
2786	1
2820	1
2824	1
2839	1
2841	1
2896	1
2953	1
3108	1
3137	1
3245	1
3298	1
3385	1
3392	1
3427	1
3446	1
3456	1
3483	1
3518	1
3524	1
3547	1
3622	1
3665	1
3689	1
3690	1
3715	1
3727	1
3756	1
3773	1
3777	1
3781	1
3869	1
3939	1
3954	1
3963	1
4024	1
4086	1
4117	1
4221	1
4244	1
4313	1
4356	1
4383	1
4489	1
4572	1
4643	1
4645	1
4661	1
4735	1
4739	1
4768	1
4846	1
4887	1
4931	1
4954	1
5000	1
5068	1
5141	1
5194	1
5260	1
5268	1
5283	1
5307	1
5319	1
5347	1
5503	1
5592	1
5739	1
5751	1
5786	1
5814	1
5867	1
5919	1
5959	1
6012	1
6091	1
6101	1
6109	1
6126	1
6140	1
6192	1
6237	1
6275	1
6361	1
6368	1
6376	1
6412	1
6426	1
6446	1
6471	1
6519	1
6567	1
6680	1
6768	1
6773	1
6846	1
6918	1
6929	1
6987	1
7177	1
7181	1
7184	1
7293	1
7302	1
7326	1
7336	1
7346	1
7395	1
7437	1
7442	1
7502	1
7551	1
7553	1
7564	1
7613	1
7667	1
7708	1
7902	1
7931	1
8170	1
8218	1
8288	1
8305	1
8390	1
8630	1
8660	1
8686	1
8716	1
8754	1
8859	1
8921	1
8930	1
8986	1
9052	1
9154	1
9157	1
9191	1
9204	1
9208	1
9228	1
9316	1
9336	1
9383	1
9474	1
9498	1
9504	1
9540	1
9560	1
9623	1
9675	1
9689	1
9752	1
9837	1
9843	1
9884	1
9916	1
9986	1
23	2
50	2
107	2
191	2
193	2
210	2
331	2
454	2
514	2
607	2
741	2
770	2
780	2
781	2
822	2
834	2
871	2
890	2
900	2
954	2
987	2
1022	2
1040	2
1121	2
1128	2
1136	2
1232	2
1267	2
1306	2
1476	2
1513	2
1584	2
1659	2
1699	2
1748	2
1816	2
1823	2
1832	2
1925	2
1931	2
1974	2
1994	2
2065	2
2068	2
2109	2
2122	2
2150	2
2201	2
2218	2
2230	2
2308	2
2357	2
2362	2
2375	2
2395	2
2429	2
2437	2
2482	2
2500	2
2516	2
2520	2
2536	2
2633	2
2661	2
2687	2
2698	2
2700	2
2727	2
2775	2
2837	2
3039	2
3134	2
3147	2
3277	2
3359	2
3397	2
3443	2
3528	2
3532	2
3560	2
3714	2
3947	2
3980	2
4071	2
4118	2
4196	2
4222	2
4284	2
4326	2
4365	2
4394	2
4408	2
4440	2
4460	2
4675	2
4684	2
4716	2
4734	2
4838	2
4874	2
5127	2
5153	2
5174	2
5220	2
5264	2
5425	2
5461	2
5523	2
5718	2
5743	2
5745	2
5823	2
5861	2
5874	2
5882	2
6048	2
6117	2
6128	2
6190	2
6201	2
6213	2
6229	2
6310	2
6458	2
6474	2
6564	2
6761	2
6819	2
6972	2
6998	2
7033	2
7043	2
7084	2
7243	2
7278	2
7318	2
7348	2
7470	2
7528	2
7549	2
7738	2
7768	2
7837	2
7872	2
7895	2
7950	2
8081	2
8093	2
8119	2
8204	2
8350	2
8375	2
8432	2
8612	2
8625	2
8695	2
8772	2
8811	2
8864	2
8872	2
8983	2
8991	2
9064	2
9072	2
9105	2
9147	2
9165	2
9193	2
9200	2
9215	2
9444	2
9467	2
9534	2
9626	2
9680	2
9692	2
9820	2
9869	2
9882	2
9970	2
25	3
31	3
101	3
134	3
159	3
215	3
229	3
282	3
372	3
422	3
526	3
614	3
658	3
680	3
830	3
877	3
963	3
965	3
1096	3
1148	3
1195	3
1224	3
1453	3
1537	3
1556	3
1680	3
1747	3
1831	3
1846	3
1878	3
1933	3
1940	3
1970	3
2013	3
2046	3
2051	3
2053	3
2054	3
2073	3
2130	3
2163	3
2183	3
2194	3
2231	3
2298	3
2311	3
2333	3
2339	3
2408	3
2465	3
2485	3
2493	3
2496	3
2595	3
2781	3
2796	3
2821	3
2852	3
2899	3
2908	3
2916	3
2949	3
3056	3
3058	3
3136	3
3153	3
3229	3
3258	3
3302	3
3307	3
3355	3
3458	3
3504	3
3643	3
3696	3
3792	3
3805	3
3830	3
3856	3
3912	3
3996	3
4021	3
4080	3
4129	3
4307	3
4310	3
4317	3
4363	3
4381	3
4427	3
4435	3
4454	3
4483	3
4553	3
4574	3
4660	3
4685	3
4703	3
4740	3
4837	3
4840	3
4933	3
4938	3
4980	3
4996	3
5060	3
5185	3
5191	3
5217	3
5296	3
5303	3
5336	3
5358	3
5366	3
5470	3
5485	3
5536	3
5542	3
5595	3
5602	3
5605	3
5630	3
5741	3
5773	3
5799	3
5953	3
5971	3
5982	3
5999	3
6005	3
6072	3
6099	3
6116	3
6447	3
6493	3
6542	3
6599	3
6687	3
6880	3
6885	3
6909	3
6941	3
6945	3
7031	3
7048	3
7116	3
7126	3
7164	3
7225	3
7235	3
7247	3
7296	3
7354	3
7374	3
7389	3
7483	3
7484	3
7497	3
7525	3
7643	3
7769	3
7785	3
7820	3
7916	3
7965	3
7969	3
7972	3
7980	3
8022	3
8065	3
8072	3
8140	3
8145	3
8212	3
8256	3
8267	3
8308	3
8417	3
8427	3
8500	3
8507	3
8511	3
8515	3
8536	3
8548	3
8640	3
8656	3
8658	3
8680	3
8688	3
8719	3
8822	3
8839	3
8941	3
8945	3
9131	3
9155	3
9187	3
9203	3
9261	3
9280	3
9339	3
9437	3
9478	3
9556	3
9587	3
9619	3
9622	3
9699	3
9704	3
9717	3
9742	3
9751	3
9768	3
9769	3
9793	3
9819	3
9866	3
9907	3
9925	3
9943	3
35	4
103	4
222	4
244	4
269	4
328	4
407	4
458	4
584	4
622	4
633	4
689	4
778	4
795	4
896	4
910	4
925	4
952	4
955	4
973	4
976	4
1018	4
1021	4
1025	4
1038	4
1089	4
1199	4
1286	4
1326	4
1374	4
1515	4
1549	4
1557	4
1573	4
1585	4
1597	4
1613	4
1630	4
1687	4
1694	4
1730	4
1818	4
1841	4
1888	4
1926	4
1928	4
1956	4
1978	4
2443	4
2530	4
2532	4
2681	4
2708	4
2716	4
2721	4
2731	4
2767	4
2921	4
2977	4
3018	4
3126	4
3175	4
3191	4
3193	4
3195	4
3228	4
3238	4
3377	4
3399	4
3594	4
3610	4
3668	4
3699	4
3812	4
3861	4
3902	4
3908	4
3975	4
4002	4
4016	4
4103	4
4115	4
4128	4
4142	4
4159	4
4169	4
4218	4
4341	4
4412	4
4465	4
4516	4
4602	4
4613	4
4615	4
4706	4
4784	4
4956	4
4958	4
4963	4
5012	4
5022	4
5094	4
5119	4
5126	4
5130	4
5133	4
5253	4
5309	4
5346	4
5522	4
5584	4
5621	4
5713	4
5765	4
5783	4
5826	4
5907	4
5980	4
6123	4
6159	4
6223	4
6228	4
6300	4
6322	4
6394	4
6402	4
6561	4
6563	4
6577	4
6579	4
6586	4
6591	4
6646	4
6664	4
6694	4
6803	4
6811	4
6820	4
6827	4
6839	4
6862	4
6947	4
6948	4
6999	4
7074	4
7119	4
7121	4
7128	4
7152	4
7166	4
7198	4
7237	4
7279	4
7333	4
7360	4
7410	4
7415	4
7443	4
7457	4
7555	4
7582	4
7585	4
7625	4
7709	4
7730	4
7745	4
7746	4
7800	4
7807	4
7934	4
7988	4
8017	4
8034	4
8038	4
8048	4
8261	4
8273	4
8309	4
8363	4
8562	4
8607	4
8610	4
8641	4
8651	4
8690	4
8702	4
8725	4
8865	4
8893	4
9096	4
9172	4
9174	4
9181	4
9239	4
9475	4
9493	4
9590	4
9760	4
9863	4
9932	4
9973	4
122	5
129	5
133	5
214	5
351	5
354	5
395	5
408	5
548	5
550	5
558	5
589	5
723	5
845	5
868	5
873	5
892	5
897	5
934	5
978	5
982	5
1028	5
1042	5
1061	5
1088	5
1102	5
1157	5
1183	5
1215	5
1272	5
1315	5
1386	5
1428	5
1441	5
1539	5
1541	5
1592	5
1598	5
1610	5
1797	5
1886	5
1890	5
1920	5
1971	5
2089	5
2172	5
2195	5
2266	5
2324	5
2356	5
2374	5
2404	5
2487	5
2488	5
2508	5
2551	5
2565	5
2581	5
2702	5
2780	5
2856	5
2937	5
2955	5
2960	5
2992	5
3001	5
3086	5
3140	5
3164	5
3209	5
3288	5
3308	5
3327	5
3341	5
3378	5
3386	5
3447	5
3517	5
3589	5
3617	5
3638	5
3650	5
3682	5
3725	5
3796	5
3806	5
3821	5
3846	5
4028	5
4054	5
4076	5
4149	5
4160	5
4166	5
4238	5
4265	5
4345	5
4348	5
4388	5
4421	5
4608	5
4616	5
4658	5
4721	5
4727	5
4731	5
4761	5
4766	5
4827	5
4883	5
4970	5
4994	5
5037	5
5039	5
5078	5
5123	5
5143	5
5146	5
5156	5
5228	5
5317	5
5387	5
5638	5
5757	5
5776	5
5899	5
5939	5
5993	5
6000	5
6014	5
6130	5
6135	5
6184	5
6233	5
6273	5
6324	5
6329	5
6427	5
6487	5
6525	5
6580	5
6667	5
6808	5
6996	5
7032	5
7038	5
7272	5
7290	5
7299	5
7375	5
7482	5
7547	5
7570	5
7687	5
7700	5
7706	5
7733	5
7836	5
7856	5
7891	5
7910	5
8005	5
8009	5
8221	5
8285	5
8341	5
8519	5
8551	5
8628	5
8631	5
8742	5
8790	5
8830	5
8913	5
8928	5
8929	5
8957	5
9008	5
9037	5
9084	5
9153	5
9334	5
9528	5
9549	5
9567	5
9588	5
9652	5
9658	5
9720	5
9877	5
9920	5
9979	5
52	6
63	6
110	6
141	6
179	6
185	6
258	6
268	6
296	6
373	6
374	6
380	6
564	6
600	6
636	6
693	6
698	6
713	6
750	6
833	6
840	6
870	6
874	6
969	6
1082	6
1103	6
1171	6
1221	6
1257	6
1270	6
1324	6
1337	6
1351	6
1370	6
1387	6
1395	6
1418	6
1479	6
1506	6
1637	6
1645	6
1702	6
1918	6
1921	6
1988	6
2153	6
2239	6
2253	6
2318	6
2372	6
2453	6
2589	6
2627	6
2671	6
2685	6
2710	6
2724	6
2761	6
2763	6
2826	6
2844	6
2859	6
2888	6
2920	6
2948	6
2971	6
2985	6
3060	6
3082	6
3115	6
3118	6
3154	6
3161	6
3169	6
3227	6
3278	6
3284	6
3285	6
3289	6
3315	6
3358	6
3407	6
3497	6
3498	6
3506	6
3565	6
3575	6
3620	6
3711	6
3831	6
3873	6
3918	6
4012	6
4022	6
4138	6
4183	6
4315	6
4337	6
4340	6
4346	6
4357	6
4557	6
4636	6
4705	6
4746	6
4794	6
4815	6
4821	6
4973	6
4991	6
5029	6
5088	6
5223	6
5224	6
5263	6
5302	6
5321	6
5414	6
5438	6
5510	6
5532	6
5587	6
5686	6
5706	6
5728	6
5778	6
5802	6
5804	6
5813	6
5847	6
5893	6
5901	6
6114	6
6153	6
6168	6
6177	6
6198	6
6203	6
6220	6
6258	6
6281	6
6327	6
6328	6
6443	6
6453	6
6470	6
6509	6
6522	6
6557	6
6585	6
6750	6
6809	6
6817	6
6825	6
6857	6
6867	6
6871	6
6916	6
7037	6
7123	6
7172	6
7204	6
7245	6
7366	6
7489	6
7514	6
7581	6
7583	6
7586	6
7594	6
7605	6
7652	6
7664	6
7770	6
7791	6
7864	6
7899	6
8151	6
8311	6
8325	6
8397	6
8410	6
8431	6
8450	6
8454	6
8503	6
8524	6
8576	6
8594	6
8619	6
8667	6
8677	6
8683	6
8759	6
8813	6
8974	6
9007	6
9010	6
9107	6
9116	6
9121	6
9240	6
9272	6
9285	6
9311	6
9361	6
9398	6
9402	6
9410	6
9466	6
9500	6
9546	6
9723	6
9773	6
9781	6
9811	6
9834	6
9840	6
9864	6
42	7
67	7
356	7
438	7
478	7
486	7
503	7
517	7
570	7
785	7
1059	7
1155	7
1219	7
1243	7
1305	7
1330	7
1391	7
1413	7
1499	7
1508	7
1732	7
1848	7
1854	7
1889	7
1908	7
2189	7
2223	7
2243	7
2277	7
2291	7
2361	7
2519	7
2538	7
2539	7
2641	7
2706	7
2743	7
2880	7
2922	7
2926	7
2929	7
2951	7
2982	7
3023	7
3066	7
3088	7
3143	7
3219	7
3270	7
3489	7
3612	7
3625	7
3634	7
3697	7
3738	7
3790	7
3914	7
3989	7
4125	7
4131	7
4146	7
4211	7
4279	7
4316	7
4390	7
4449	7
4481	7
4494	7
4612	7
4633	7
4680	7
4708	7
4785	7
4816	7
4823	7
4861	7
4893	7
4896	7
5044	7
5104	7
5211	7
5213	7
5241	7
5275	7
5312	7
5331	7
5389	7
5397	7
5422	7
5492	7
5545	7
5608	7
5629	7
5643	7
5890	7
6084	7
6138	7
6240	7
6317	7
6357	7
6364	7
6478	7
6551	7
6612	7
6618	7
6636	7
6736	7
6777	7
6790	7
6894	7
7014	7
7028	7
7085	7
7187	7
7188	7
7199	7
7221	7
7238	7
7287	7
7304	7
7369	7
7462	7
7554	7
7589	7
7591	7
7609	7
7670	7
7793	7
7919	7
7946	7
7982	7
8120	7
8125	7
8169	7
8209	7
8240	7
8289	7
8310	7
8332	7
8389	7
8412	7
8413	7
8476	7
8516	7
8525	7
8527	7
8532	7
8540	7
8563	7
8662	7
8706	7
8780	7
8845	7
8873	7
8917	7
8924	7
8956	7
8960	7
9078	7
9123	7
9148	7
9190	7
9192	7
9205	7
9214	7
9283	7
9335	7
9356	7
9375	7
9414	7
9417	7
9447	7
9485	7
9512	7
9544	7
9606	7
9826	7
9829	7
9841	7
9988	7
34	8
49	8
56	8
177	8
196	8
201	8
207	8
234	8
319	8
421	8
440	8
485	8
531	8
655	8
684	8
686	8
720	8
739	8
746	8
838	8
946	8
960	8
997	8
1007	8
1036	8
1110	8
1139	8
1142	8
1154	8
1193	8
1206	8
1241	8
1249	8
1258	8
1290	8
1307	8
1319	8
1350	8
1403	8
1437	8
1466	8
1474	8
1488	8
1507	8
1559	8
1576	8
1579	8
1591	8
1632	8
1740	8
1742	8
1794	8
1812	8
1985	8
2077	8
2080	8
2114	8
2117	8
2168	8
2304	8
2330	8
2355	8
2369	8
2378	8
2480	8
2512	8
2531	8
2556	8
2557	8
2559	8
2575	8
2612	8
2624	8
2651	8
2674	8
2676	8
2736	8
2741	8
2742	8
2823	8
2827	8
2894	8
2907	8
2941	8
3101	8
3192	8
3202	8
3337	8
3342	8
3356	8
3396	8
3454	8
3493	8
3692	8
3700	8
3729	8
3751	8
3940	8
3946	8
3961	8
3972	8
4013	8
4190	8
4203	8
4409	8
4470	8
4486	8
4520	8
4549	8
4570	8
4601	8
4730	8
4748	8
4754	8
4758	8
4853	8
4990	8
5040	8
5071	8
5105	8
5117	8
5189	8
5230	8
5291	8
5363	8
5399	8
5516	8
5599	8
5628	8
5636	8
5722	8
5768	8
5769	8
5793	8
5831	8
5885	8
5965	8
5970	8
5988	8
6082	8
6158	8
6161	8
6271	8
6283	8
6344	8
6386	8
6477	8
6546	8
6547	8
6610	8
6626	8
6682	8
6708	8
6757	8
6856	8
6912	8
6943	8
7000	8
7051	8
7100	8
7112	8
7163	8
7228	8
7409	8
7430	8
7431	8
7467	8
7546	8
7588	8
7598	8
7636	8
7660	8
7728	8
7780	8
7893	8
7911	8
7930	8
7942	8
7997	8
8070	8
8103	8
8155	8
8156	8
8185	8
8190	8
8198	8
8220	8
8297	8
8334	8
8387	8
8458	8
8469	8
8501	8
8504	8
8589	8
8597	8
8657	8
8661	8
8666	8
8723	8
8729	8
8802	8
8809	8
8938	8
8980	8
9015	8
9024	8
9059	8
9077	8
9079	8
9090	8
9114	8
9197	8
9199	8
9234	8
9267	8
9496	8
9597	8
9605	8
9719	8
9749	8
9900	8
9937	8
173	9
232	9
263	9
295	9
398	9
490	9
504	9
519	9
530	9
536	9
543	9
559	9
561	9
596	9
620	9
776	9
867	9
959	9
968	9
1003	9
1072	9
1090	9
1131	9
1133	9
1198	9
1204	9
1226	9
1242	9
1252	9
1273	9
1442	9
1462	9
1494	9
1571	9
1575	9
1594	9
1625	9
1634	9
1648	9
1714	9
1766	9
1784	9
1796	9
1821	9
1838	9
1845	9
1883	9
2075	9
2096	9
2317	9
2525	9
2529	9
2546	9
2693	9
2699	9
2771	9
2811	9
2891	9
3022	9
3073	9
3197	9
3207	9
3218	9
3243	9
3372	9
3479	9
3633	9
3663	9
3724	9
3769	9
3834	9
3840	9
3855	9
3863	9
3910	9
3945	9
3949	9
3960	9
3969	9
4041	9
4075	9
4158	9
4267	9
4272	9
4358	9
4423	9
4447	9
4467	9
4479	9
4569	9
4628	9
4642	9
4699	9
4712	9
4786	9
4836	9
4868	9
4961	9
5121	9
5177	9
5427	9
5463	9
5534	9
5571	9
5596	9
5717	9
5746	9
5759	9
5774	9
5883	9
5917	9
6006	9
6071	9
6083	9
6142	9
6255	9
6343	9
6345	9
6371	9
6529	9
6534	9
6641	9
6649	9
6656	9
6673	9
6730	9
6731	9
6760	9
6795	9
6890	9
6934	9
7246	9
7292	9
7334	9
7393	9
7493	9
7496	9
7575	9
7608	9
7635	9
7695	9
7772	9
7882	9
7908	9
7955	9
7974	9
8132	9
8133	9
8186	9
8189	9
8195	9
8248	9
8374	9
8388	9
8467	9
8559	9
8613	9
8620	9
8633	9
8728	9
8760	9
8761	9
8810	9
8883	9
9042	9
9080	9
9163	9
9221	9
9258	9
9292	9
9390	9
9416	9
9429	9
9452	9
9459	9
9539	9
9577	9
9711	9
9743	9
9856	9
9922	9
21	10
46	10
137	10
148	10
266	10
272	10
359	10
416	10
446	10
455	10
497	10
507	10
532	10
566	10
586	10
648	10
668	10
687	10
710	10
712	10
731	10
786	10
803	10
828	10
971	10
1111	10
1173	10
1207	10
1251	10
1262	10
1299	10
1343	10
1345	10
1357	10
1540	10
1608	10
1644	10
1677	10
1683	10
1709	10
1743	10
1744	10
1791	10
1828	10
1829	10
1842	10
1858	10
1863	10
1880	10
1896	10
1966	10
2004	10
2007	10
2154	10
2224	10
2241	10
2278	10
2381	10
2452	10
2561	10
2660	10
2669	10
2779	10
2782	10
2814	10
2975	10
2990	10
2994	10
3051	10
3052	10
3063	10
3068	10
3292	10
3320	10
3329	10
3361	10
3410	10
3488	10
3508	10
3539	10
3540	10
3739	10
3880	10
3884	10
3992	10
4098	10
4145	10
4154	10
4164	10
4254	10
4318	10
4338	10
4364	10
4459	10
4545	10
4690	10
4776	10
4857	10
4967	10
5017	10
5051	10
5057	10
5082	10
5128	10
5129	10
5237	10
5323	10
5342	10
5352	10
5361	10
5362	10
5374	10
5378	10
5405	10
5515	10
5633	10
5634	10
5659	10
5690	10
5700	10
5721	10
5727	10
5754	10
5787	10
5906	10
5946	10
5976	10
6003	10
6018	10
6020	10
6043	10
6119	10
6144	10
6157	10
6186	10
6244	10
6247	10
6252	10
6318	10
6356	10
6363	10
6377	10
6398	10
6502	10
6513	10
6562	10
6628	10
6642	10
6665	10
6715	10
6751	10
6805	10
6845	10
6878	10
6919	10
7023	10
7089	10
7118	10
7120	10
7149	10
7191	10
7209	10
7229	10
7253	10
7254	10
7423	10
7517	10
7558	10
7606	10
7642	10
7675	10
7781	10
7786	10
7796	10
7819	10
7860	10
7928	10
7943	10
8041	10
8049	10
8063	10
8163	10
8201	10
8281	10
8337	10
8372	10
8384	10
8404	10
8419	10
8442	10
8514	10
8517	10
8584	10
8678	10
8793	10
8855	10
8868	10
8898	10
9004	10
9009	10
9013	10
9045	10
9062	10
9076	10
9130	10
9151	10
9224	10
9425	10
9490	10
9584	10
9638	10
9651	10
9683	10
9791	10
9792	10
9936	10
9995	10
17	11
43	11
57	11
76	11
105	11
138	11
144	11
194	11
338	11
341	11
384	11
404	11
464	11
509	11
577	11
626	11
634	11
644	11
762	11
853	11
861	11
940	11
984	11
1010	11
1074	11
1095	11
1126	11
1150	11
1188	11
1264	11
1284	11
1317	11
1323	11
1332	11
1346	11
1385	11
1412	11
1443	11
1467	11
1502	11
1565	11
1566	11
1701	11
1729	11
1757	11
1769	11
1807	11
1856	11
1865	11
1932	11
1934	11
1939	11
1942	11
2001	11
2099	11
2208	11
2390	11
2401	11
2449	11
2451	11
2462	11
2484	11
2541	11
2711	11
2754	11
2831	11
3038	11
3091	11
3135	11
3163	11
3173	11
3196	11
3299	11
3360	11
3452	11
3481	11
3570	11
3654	11
3677	11
3776	11
3825	11
3962	11
4030	11
4044	11
4063	11
4167	11
4170	11
4225	11
4226	11
4237	11
4247	11
4410	11
4420	11
4446	11
4568	11
4583	11
4587	11
4693	11
4704	11
4707	11
4799	11
4825	11
4826	11
4922	11
5014	11
5015	11
5047	11
5173	11
5200	11
5229	11
5327	11
5337	11
5344	11
5354	11
5407	11
5418	11
5528	11
5646	11
5663	11
5667	11
5742	11
5902	11
5927	11
5963	11
5985	11
5995	11
6038	11
6051	11
6053	11
6148	11
6234	11
6249	11
6321	11
6409	11
6418	11
6424	11
6482	11
6503	11
6541	11
6555	11
6638	11
6668	11
6678	11
6729	11
6745	11
6792	11
6902	11
6908	11
7003	11
7079	11
7110	11
7249	11
7310	11
7363	11
7421	11
7485	11
7534	11
7550	11
7569	11
7645	11
7665	11
7692	11
7803	11
7897	11
7957	11
7985	11
8039	11
8090	11
8224	11
8326	11
8453	11
8509	11
8545	11
8569	11
8643	11
8645	11
8648	11
8694	11
8707	11
8755	11
8771	11
8852	11
8882	11
8910	11
8927	11
8952	11
9040	11
9081	11
9146	11
9177	11
9211	11
9268	11
9371	11
9396	11
9422	11
9517	11
9565	11
9615	11
9617	11
9650	11
9661	11
9682	11
9691	11
9766	11
9827	11
9838	11
9849	11
24	12
86	12
139	12
204	12
382	12
390	12
456	12
515	12
610	12
613	12
679	12
756	12
806	12
894	12
902	12
917	12
1064	12
1107	12
1160	12
1162	12
1201	12
1223	12
1328	12
1336	12
1364	12
1411	12
1426	12
1661	12
1770	12
1789	12
1941	12
1977	12
1982	12
2043	12
2057	12
2108	12
2111	12
2124	12
2258	12
2407	12
2422	12
2459	12
2481	12
2522	12
2619	12
2649	12
2871	12
2875	12
2919	12
3021	12
3035	12
3079	12
3116	12
3178	12
3181	12
3357	12
3419	12
3430	12
3451	12
3457	12
3464	12
3507	12
3662	12
3702	12
3745	12
3814	12
3816	12
3833	12
3841	12
3967	12
3981	12
4017	12
4302	12
4308	12
4369	12
4411	12
4439	12
4522	12
4532	12
4592	12
4709	12
4801	12
4886	12
5003	12
5004	12
5020	12
5140	12
5148	12
5169	12
5227	12
5234	12
5368	12
5371	12
5423	12
5480	12
5483	12
5500	12
5506	12
5554	12
5560	12
5566	12
5567	12
5580	12
5591	12
5622	12
5651	12
5653	12
5679	12
5699	12
5724	12
5726	12
5791	12
5824	12
5925	12
6112	12
6149	12
6180	12
6238	12
6261	12
6270	12
6423	12
6517	12
6615	12
6658	12
6712	12
6724	12
6967	12
6968	12
6997	12
7009	12
7052	12
7095	12
7096	12
7136	12
7214	12
7300	12
7347	12
7426	12
7468	12
7565	12
7623	12
7717	12
7723	12
7761	12
7788	12
7845	12
7890	12
7999	12
8008	12
8013	12
8213	12
8251	12
8291	12
8409	12
8451	12
8464	12
8537	12
8603	12
8636	12
8727	12
8806	12
8846	12
8962	12
8964	12
8975	12
9075	12
9125	12
9173	12
9365	12
9443	12
9472	12
9519	12
9576	12
9591	12
9596	12
9616	12
9667	12
9684	12
9701	12
9807	12
9809	12
9852	12
9855	12
9858	12
9908	12
9913	12
9935	12
9954	12
62	13
95	13
104	13
113	13
119	13
149	13
165	13
175	13
251	13
412	13
439	13
447	13
479	13
639	13
640	13
695	13
859	13
904	13
916	13
924	13
964	13
995	13
1032	13
1084	13
1093	13
1153	13
1214	13
1231	13
1234	13
1369	13
1404	13
1446	13
1461	13
1478	13
1509	13
1522	13
1615	13
1619	13
1624	13
1650	13
1666	13
1705	13
1707	13
1763	13
1772	13
1773	13
1870	13
1879	13
1935	13
1946	13
1949	13
2026	13
2273	13
2331	13
2348	13
2363	13
2364	13
2432	13
2439	13
2534	13
2620	13
2879	13
2895	13
2963	13
3113	13
3264	13
3281	13
3282	13
3291	13
3350	13
3367	13
3421	13
3428	13
3484	13
3490	13
3534	13
3598	13
3624	13
3646	13
3695	13
3744	13
3787	13
3817	13
3826	13
3850	13
3881	13
3976	13
3988	13
4048	13
4051	13
4078	13
4084	13
4119	13
4208	13
4220	13
4229	13
4349	13
4374	13
4378	13
4434	13
4499	13
4501	13
4515	13
4558	13
4614	13
4638	13
4676	13
4722	13
4751	13
4757	13
4797	13
4808	13
4858	13
4897	13
5103	13
5198	13
5245	13
5247	13
5314	13
5447	13
5499	13
5569	13
5620	13
5760	13
5860	13
5878	13
5880	13
5928	13
5975	13
6009	13
6069	13
6087	13
6151	13
6251	13
6303	13
6315	13
6403	13
6452	13
6501	13
6536	13
6721	13
6748	13
6774	13
6779	13
6844	13
6883	13
6958	13
6969	13
6977	13
7013	13
7025	13
7053	13
7059	13
7124	13
7132	13
7200	13
7201	13
7216	13
7219	13
7353	13
7404	13
7413	13
7450	13
7499	13
7512	13
7536	13
7557	13
7621	13
7680	13
7697	13
7705	13
7748	13
7787	13
7852	13
7963	13
7971	13
7973	13
8097	13
8161	13
8187	13
8193	13
8287	13
8380	13
8391	13
8435	13
8555	13
8574	13
8604	13
8614	13
8699	13
8710	13
8711	13
8733	13
8752	13
8825	13
8888	13
8890	13
8973	13
8984	13
8989	13
9098	13
9100	13
9139	13
9212	13
9438	13
9506	13
9558	13
9578	13
9602	13
9635	13
9694	13
9753	13
9803	13
9851	13
9859	13
9905	13
